8	0.01866
9	0.02156
10	0.02464
11	0.02788
12	0.0313
13	0.03489
14	0.03865
15	0.04258
16	0.04668
17	0.05094
18	0.05537
20	0.06478
22.5	0.07754
25	0.09135
27.5	0.10619
30	0.12203
32.5	0.13887
35	0.15668
37.5	0.17546
40	0.19519
45	0.23742
50	0.28334
55	0.33286
60	0.38592
65	0.44247
70	0.50245
80	0.63241
90	0.77561
100	0.93177
110	1.1
120	1.28
130	1.48
140	1.68
150	1.9
160	2.13
170	2.37
180	2.62
200	3.16
225	3.89
240	4.37
