9	0.01451
10	0.01635
11	0.01825
12	0.02021
13	0.02224
14	0.02433
15	0.02649
16	0.0287
17	0.03098
18	0.03332
20	0.03819
22.5	0.04468
25	0.05161
27.5	0.05899
30	0.0668
32.5	0.07506
35	0.08377
37.5	0.09294
40	0.10256
45	0.12317
50	0.14566
55	0.17001
60	0.19626
65	0.22439
70	0.25442
80	0.32002
90	0.39306
100	0.47339
110	0.56084
120	0.6552
130	0.75629
140	0.86389
150	0.97782
160	1.1
170	1.22
180	1.36
200	1.64
225	2.02
250	2.44
270	2.8
