10	0.01614
11	0.01797
12	0.01987
13	0.02182
14	0.02382
15	0.02589
16	0.02801
17	0.03019
18	0.03242
20	0.03705
22.5	0.04317
25	0.04968
27.5	0.0566
30	0.06391
32.5	0.07163
35	0.07974
37.5	0.08825
40	0.09718
45	0.11625
50	0.13698
55	0.1594
60	0.1835
65	0.20931
70	0.23682
80	0.29687
90	0.3637
100	0.43721
110	0.5173
120	0.6038
130	0.69658
140	0.79545
150	0.90027
160	1.01
170	1.13
180	1.25
200	1.51
225	1.86
250	2.25
275	2.66
300	3.11
