3	0.0133
3.25	0.01488
3.5	0.01653
3.75	0.01826
4	0.02006
4.5	0.02387
5	0.02794
5.5	0.03229
6	0.03689
6.5	0.04174
7	0.04686
8	0.0579
9	0.06998
10	0.08307
11	0.09713
12	0.11215
13	0.12812
14	0.14502
15	0.16284
16	0.18156
17	0.20118
18	0.22168
20	0.26527
22.5	0.32455
25	0.38908
27.5	0.45876
30	0.53349
32.5	0.61319
35	0.69778
37.5	0.78721
40	0.8814
45	1.08
50	1.3
55	1.54
60	1.8
65	2.07
70	2.37
80	3
90	3.69
