12	0.01144
13	0.01243
14	0.01344
15	0.01447
16	0.01552
17	0.01658
18	0.01766
20	0.01988
22.5	0.02275
25	0.02573
27.5	0.02885
30	0.0321
32.5	0.03549
35	0.03903
37.5	0.0427
40	0.04651
45	0.05455
50	0.06316
55	0.07235
60	0.08212
65	0.09248
70	0.10343
80	0.12709
90	0.15313
100	0.18152
110	0.21227
120	0.24535
130	0.28074
140	0.3184
150	0.3583
160	0.40042
170	0.44472
180	0.49117
200	0.59033
225	0.72582
250	0.87382
275	1.03
300	1.21
325	1.39
350	1.59
360	1.67
