2	0.03297
2.25	0.03933
2.5	0.04614
2.75	0.0534
3	0.06111
3.25	0.06925
3.5	0.07781
3.75	0.08679
4	0.09618
4.5	0.11618
5	0.13777
5.5	0.16092
6	0.1856
6.5	0.21178
7	0.23945
8	0.29908
9	0.36441
10	0.4353
11	0.51163
12	0.59331
13	0.68026
14	0.77238
15	0.8696
16	0.97187
17	1.08
18	1.19
20	1.43
22.5	1.76
25	2.11
27.5	2.49
30	2.9
32.5	3.34
35	3.81
37.5	4.3
40	4.82
45	5.94
50	7.16
55	8.48
60	9.89
