7	0.01631
8	0.01922
9	0.02232
10	0.02563
11	0.02913
12	0.03282
13	0.03671
14	0.04078
15	0.04505
16	0.04951
17	0.05419
18	0.05907
20	0.06942
22.5	0.08343
25	0.0986
27.5	0.11491
30	0.13235
32.5	0.15088
35	0.17051
37.5	0.1912
40	0.21296
45	0.25955
50	0.31024
55	0.36495
60	0.4236
65	0.48612
70	0.55247
80	0.6963
90	0.85486
100	1.03
110	1.21
120	1.42
130	1.63
140	1.86
150	2.1
160	2.35
170	2.62
180	2.9
200	3.5
210	3.82
