1	0.01633
1.1	0.01884
1.2	0.02148
1.3	0.02428
1.4	0.02722
1.5	0.03029
1.6	0.0335
1.7	0.03685
1.8	0.04033
2	0.04769
2.25	0.05761
2.5	0.06832
2.75	0.0798
3	0.09205
3.25	0.10503
3.5	0.11876
3.75	0.1332
4	0.14836
4.5	0.18077
5	0.21593
5.5	0.2538
6	0.29432
6.5	0.33745
7	0.38314
8	0.48201
9	0.59078
10	0.70923
11	0.83716
12	0.97442
13	1.12
14	1.28
15	1.44
16	1.61
17	1.8
18	1.99
20	2.39
22.5	2.95
25	3.55
27.5	4.2
30	4.91
