3	0.04957
3.25	0.05585
3.5	0.06244
3.75	0.06934
4	0.07654
4.5	0.09181
5	0.10824
5.5	0.1258
6	0.14447
6.5	0.16422
7	0.18504
8	0.2298
9	0.27868
10	0.33157
11	0.3884
12	0.44908
13	0.51355
14	0.58175
15	0.65364
16	0.72915
17	0.80825
18	0.8909
20	1.07
22.5	1.31
25	1.57
27.5	1.85
30	2.15
32.5	2.47
35	2.81
37.5	3.17
40	3.55
45	4.36
50	5.25
55	6.21
60	7.24
65	8.34
70	9.51
80	12.05
90	14.85
