9	0.02101
10	0.0239
11	0.02695
12	0.03015
13	0.0335
14	0.03701
15	0.04066
16	0.04447
17	0.04843
18	0.05253
20	0.06119
22.5	0.0729
25	0.0856
27.5	0.09924
30	0.1138
32.5	0.12926
35	0.1456
37.5	0.16282
40	0.18091
45	0.21961
50	0.26165
55	0.30696
60	0.3555
65	0.4072
70	0.46202
80	0.58074
90	0.71149
100	0.85401
110	1.01
120	1.17
130	1.35
140	1.54
150	1.74
160	1.94
170	2.16
180	2.39
200	2.89
225	3.55
250	4.29
270	4.91
